Feature ID	Taxon	Confidence
original1197	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Capnodiales	0.7000580464200851
original1198	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes	0.9999993043911798
original1199	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Spizellomycetales	0.7166016163363333
original1200	d__Eukaryota; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Chionosphaeraceae; g__Kurtzmanomyces; s__Kurtzmanomyces_insolitus	0.7249298045532815
original1201	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__Trebouxiophyceae_sp.	0.831368635269141
original1202	d__Eukaryota; p__Cercozoa; c__uncultured; o__uncultured; f__uncultured; g__uncultured; s__metagenome	0.9585103604863481
original1203	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Betula; s__Betula_pendula	0.7265735473633304
original1204	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida	0.999314053625309
original1205	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Rhizophydiales; f__Rhizophydiaceae; g__Rhizophydium; s__uncultured_eukaryote	0.7805290734271837
original1206	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida	0.9987751074891204
original1207	d__Eukaryota; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales	0.909132206855575
original1208	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Rhizopogonaceae; g__Rhizopogon; s__Rhizopogon_olivaceotinctus	0.9704244275149668
original1209	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales	0.9955941802681729
original1210	d__Eukaryota; p__Protalveolata; c__Perkinsidae; o__A31; f__A31	0.8767146176656799
original1211	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales	0.9972668138899573
original1212	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9999936149852995
original1213	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Xylochloris	0.9781329407256195
original1214	d__Eukaryota	0.8443483697769664
original1215	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae; g__Bracteacoccus	0.9896785099613437
original1216	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae	0.9999985614971038
original1217	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9991594645315616
original1218	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Symbiochloris	0.8951404643622319
original1219	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9997099597382049
original1220	d__Eukaryota; p__Ascomycota; c__Dothideomycetes; o__Pleosporales	0.9999595024604021
original1221	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Symbiochloris	0.9703714860901186
original1222	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Gromochytriales; f__Gromochytriaceae; g__uncultured	0.9999998048354772
original1223	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Pinophyta; f__Pinophyta	0.999966442278247
original1224	d__Eukaryota; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Kondoaceae; g__Bensingtonia; s__Bensingtonia_ciliata	0.784609872179761
original1225	d__Eukaryota	0.999999985601164
original1226	d__Eukaryota; p__Basidiomycota; c__Cystobasidiomycetes; o__Incertae_Sedis; f__Incertae_Sedis; g__Microsporomyces	0.9809997482416837
original1227	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.94593340541785
original1228	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae	0.999977521143071
original1229	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Eimeriidae	0.9999440306725016
original1230	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Colpodea; g__Colpoda	0.7469165741480962
original1231	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Trebouxia	0.9448769078925905
original1232	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida	0.9984736141180006
original1233	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Gregarina; s__Gregarina_blattarum	0.9250818152398097
original1234	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Gregarinasina; g__Stenophora; s__Stenophora_robusta	0.9999408836855967
original1235	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae	0.9998226439585753
original1236	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Pinophyta; f__Pinophyta	0.999998848228749
original1237	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Chloropyrula; s__Chloropyrula_uraliensis	0.9999984041084902
original1238	d__Eukaryota; p__Mucoromycota; c__Incertae_Sedis; o__Mortierellales	0.9975556304743076
original1239	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Cystofilobasidiales; f__Mrakiaceae; g__Mrakia; s__Mrakia_aquatica	0.8820829374340795
original1240	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Bryophyta; f__Bryophyta; g__Sphagnum; s__Sphagnum_palustre	0.9999750759080152
original1241	d__Eukaryota; p__Ascomycota	0.9972709703267459
original1242	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricales	0.707305259844766
original1243	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9999815611945738
original1244	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9999900517546065
original1245	d__Eukaryota	0.9999176660159561
original1246	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Caprifoliaceae; s__Caprifoliaceae_environmental	0.7413097799230772
original1247	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales	0.994340867153108
original1248	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Micranthes; s__Micranthes_integrifolia	0.9261312706370404
original1249	d__Eukaryota; p__Archamoebae; c__Entamoebida; o__Entamoebida; f__Entamoebida; g__Entamoeba; s__Entamoeba_sp.	0.7085078656777699
original1250	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida	0.9999999349033081
original1251	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida	0.9988009149920408
original1252	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Chloropyrula; s__Chloropyrula_uraliensis	0.9999184960485473
original1253	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida	0.9643366779021266
original1254	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida	0.8671186680803405
original1255	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9994867114326922
original1256	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Boletales	0.9999645668984743
original1257	d__Eukaryota; p__Ascomycota; c__Sordariomycetes; o__Diaporthales; f__Diaporthales; g__Valsa; s__Valsa_mali	0.785893354576484
original1258	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Gregarina; s__Gregarina_blattarum	0.765484888431349
original1259	d__Eukaryota; p__Cryptomycota; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Paramicrosporidium	0.9999947697960601
original1260	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Gregarinasina; g__Stenophora; s__Stenophora_robusta	0.9999041847356842
original1261	d__Eukaryota; p__Basidiomycota; c__Microbotryomycetes; o__Kriegeriales; f__Kriegeriaceae; g__Phenoliferia	0.91436082023963
original1262	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Trichomonascaceae	0.9259606305472508
original1263	d__Eukaryota; p__Cercozoa; c__Cercomonadidae; o__Cercomonadidae; f__Cercomonadidae; g__Cercomonas; s__Cercomonas_sp.	0.7591427317430999
original1264	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9996049082360725
original1265	d__Eukaryota; p__Chlorophyta; c__Ulvophyceae; o__Ulvophyceae; f__Ulvophyceae; g__Chlorochytrium; s__[Chlorochytrium]_willei	0.9914211812000546
original1266	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Linum; s__Linum_usitatissimum	0.7925577858960989
original1267	d__Eukaryota	1.0000000000000067
original1268	d__Eukaryota; p__Chytridiomycota; c__Chytridiomycetes; o__Spizellomycetales; f__Powellomycetaceae; g__Geranomyces; s__uncultured_Chytridiomycota	0.9282548070443388
original1269	d__Eukaryota; p__Ascomycota; c__Pezizomycetes; o__Pezizales; f__Pyronemataceae	0.8577004188402999
original1270	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Pinophyta; f__Pinophyta; g__Abies; s__Abies_lasiocarpa	0.916746990389592
original1271	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Corticiales; f__Corticiaceae; g__Sistotrema	0.9492823995658025
original1272	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae	0.9999275793853977
original1273	d__Eukaryota; p__Basidiomycota; c__Microbotryomycetes	0.9728272761034427
original1274	d__Eukaryota; p__Nematozoa; c__Chromadorea; o__Tylenchida; f__Tylenchida; g__Criconema; s__Criconema_sp.	0.8850152997061853
original1275	d__Eukaryota; p__Gracilipodida; c__Gracilipodida; o__Gracilipodida; f__Gracilipodida; g__Gracilipodida; s__metagenome	1.0
original1276	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Stichococcus	0.9603833061993703
original1277	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida	0.999102835706139
original1278	d__Eukaryota; p__Cercozoa	0.9999966866509389
original1279	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Incertae_Sedis; g__Candida; s__[Candida]_cylindracea	0.8998812724449964
original1280	d__Eukaryota; p__Charophyta; c__Charophyta; o__Charophyta; f__Charophyta; g__Chlorokybus; s__Chlorokybus_atmophyticus	0.9999998996025902
original1281	d__Eukaryota; p__Ascomycota; c__Leotiomycetes; o__Helotiales	0.7123256441868522
original1282	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Phaseoleae; s__Phaseoleae_environmental	0.9753731515625125
original1283	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Neogregarinorida	0.741412639091996
original1284	d__Eukaryota; p__Cercozoa; c__Thecofilosea	0.9999999999918452
original1285	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Meyerozyma-Candida_clade	0.9125156863877907
original1286	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9989012518498883
original1287	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.9999880042662727
original1288	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9999747533082884
original1289	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Boletales; f__Rhizopogonaceae; g__Rhizopogon; s__Rhizopogon_olivaceotinctus	0.8944186054335487
original1290	d__Eukaryota	0.9999848810782335
original1291	d__Eukaryota; p__Basidiomycota; c__Spiculogloeomycetes; o__Spiculogloeales; f__Spiculogloeaceae; g__Spiculogloeaceae; s__uncultured_Boletaceae	1.0
original1292	d__Eukaryota; p__Vertebrata; c__Mammalia; o__Mammalia; f__Mammalia	0.9999991845256764
original1293	d__Eukaryota; p__Nematozoa; c__Chromadorea; o__Rhabditida; f__Rhabditida	0.9999883420283887
original1294	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Gregarinasina; g__Gregarinasina; s__uncultured_eukaryote	0.9999994299162926
original1295	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae	0.9999345994360592
original1296	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta	0.9303229223742788
original1297	d__Eukaryota; p__Cercozoa; c__Cercomonadidae; o__Cercomonadidae; f__Cercomonadidae; g__Paracercomonas; s__Paracercomonas_sp.	0.992858992897309
original1298	d__Eukaryota; p__Basidiomycota; c__Cystobasidiomycetes; o__Cystobasidiales	0.9378497962579608
original1299	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida; g__Viridiraptor; s__Viridiraptor_invadens	0.9167412757214318
original1300	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Beta; s__Beta_vulgaris	0.9836183956780199
original1301	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta	0.996317927485377
original1302	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Chenopodium; s__Chenopodium_quinoa	0.9996255317230274
original1303	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae	0.7816847939381586
original1304	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Cortinariaceae; g__Cortinarius; s__Cortinarius_bolaris	0.9618626416642502
original1305	d__Eukaryota; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Chionosphaeraceae	0.9999999993888997
original1306	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Meyerozyma-Candida_clade	0.9773940623943254
original1307	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida; g__Heteromita	0.8035504622415156
original1308	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Populus; s__Populus_trichocarpa	0.7614707577846478
original1309	d__Eukaryota	0.9999999999999231
original1310	d__Eukaryota; p__Gracilipodida; c__Gracilipodida; o__Gracilipodida; f__Gracilipodida; g__soil; s__soil_amoeba	1.0
original1311	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Rhizaspididae; g__Rhogostoma; s__uncultured_eukaryote	0.7691346655401902
original1312	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Trimorphomycetaceae; g__Saitozyma	0.998349476745948
original1313	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__Chromulinales; f__Chromulinales; g__Spumella	0.7363479248327324
original1314	d__Eukaryota; p__Ochrophyta; c__Chrysophyceae; o__Chromulinales; f__Chromulinales; g__Spumella; s__metagenome	0.7843924398871607
original1315	d__Eukaryota	0.9999926153397486
original1316	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	0.8732716178488762
original1317	d__Eukaryota	0.9948961498018632
original1318	d__Eukaryota; p__Ascomycota	0.9967627319221141
original1319	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Paraschneideria; s__uncultured_alveolate	0.9999612042824089
original1320	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Trebouxia	0.8956325843869104
original1321	d__Eukaryota; p__Cryptomycota; c__LKM11; o__LKM11; f__LKM11; g__LKM11; s__uncultured_fungus	0.751731854553522
original1322	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae	0.9717263253650528
original1323	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida	0.9988366284998097
original1324	d__Eukaryota	0.9998022360920317
original1325	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae	0.9605164218809616
original1326	d__Eukaryota; p__Chlorophyta; c__Chlorophyceae; o__Chlorophyceae; f__Chlorophyceae	0.8377136058171055
original1327	d__Eukaryota	0.9999989145059113
original1328	d__Eukaryota; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cuniculitremaceae; g__Kockovaella	0.9554979643679918
original1329	d__Eukaryota; p__Chlorophyta; c__Trebouxiophyceae; o__Trebouxiophyceae; f__Trebouxiophyceae; g__Trebouxiophyceae; s__uncultured_Trebouxia	0.7401425593882509
original1330	d__Eukaryota; p__Basidiomycota; c__Cystobasidiomycetes; o__Erythrobasidiales; f__Erythrobasidiaceae; g__Erythrobasidium	0.7743703024004287
original1331	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Paraschneideria	0.9999999643526293
original1332	d__Eukaryota; p__Basidiomycota; c__Cystobasidiomycetes; o__Cystobasidiales; f__Incertae_Sedis; g__Occultifur; s__Occultifur_externus	0.9878378773966577
original1333	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta	0.9746046023009621
original1334	d__Eukaryota; p__Arthropoda; c__Arachnida; o__Acari; f__Acari	0.9999999998239176
original1335	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina	0.8810282243148698
original1336	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Spirotrichea; f__Hypotrichia; g__Rigidohymena; s__Rigidohymena_quadrinucleata	0.8022187446680205
original1337	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__D3P05A02; s__uncultured_eukaryote	0.9091230095896694
original1338	d__Eukaryota	0.9999998346305214
original1339	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Conthreep; f__Colpodea; g__Colpoda	0.779777920612684
original1340	d__Eukaryota; p__Ciliophora; c__Intramacronucleata; o__Litostomatea; f__Haptoria	0.9997705842486815
original1341	d__Eukaryota; p__Cercozoa	0.8429693140166326
original1342	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Magnoliophyta; f__Magnoliophyta; g__Linum; s__Linum_usitatissimum	0.9977236299897704
original1343	d__Eukaryota; p__Protalveolata; c__Perkinsidae; o__A31; f__A31; g__A31; s__uncultured_Perkinsea	0.8277507368489027
original1344	d__Eukaryota; p__Cercozoa; c__Incertae_Sedis; o__Incertae_Sedis; f__Incertae_Sedis; g__Kraken	0.9993716827805281
original1345	d__Eukaryota	0.9999999999497565
original1346	d__Eukaryota; p__Cercozoa; c__Glissomonadida; o__Glissomonadida; f__Glissomonadida; g__Heteromita	0.9933009860216673
original1347	d__Eukaryota; p__Ascomycota; c__Saccharomycetes; o__Saccharomycetales; f__Debaryomycetaceae; g__Hypopichia-Candida_clade; s__Hyphopichia_burtonii	0.9983995143100737
original1348	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Pinophyta; f__Pinophyta; g__Cedrus; s__Cedrus_libani	0.7189111378459546
original1349	d__Eukaryota; p__Phragmoplastophyta; c__Embryophyta; o__Bryophyta; f__Bryophyta; g__Dicksoniaceae; s__Dicksoniaceae_environmental	0.8768079100752559
original1350	d__Eukaryota; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricales	0.8236869732638339
original1351	d__Eukaryota; p__Apicomplexa; c__Conoidasida; o__Gregarinasina; f__Eugregarinorida; g__Gregarina; s__Gregarina_blattarum	0.8755071836437962
original1352	d__Eukaryota	0.9999982126913828
original1353	d__Eukaryota; p__Mucoromycota; c__Incertae_Sedis; o__Umbelopsidales; f__Umbelopsidaceae; g__Umbelopsis; s__Umbelopsis_nana	0.8352679063865148
original1354	d__Eukaryota; p__MAST-12; c__MAST-12C; o__MAST-12C; f__MAST-12C; g__MAST-12C; s__uncultured_Eimeriidae	0.9869384979268139
